Date,0
2019-01-13,2.2360029711043254
2019-01-20,2.0963056623499217
2019-01-27,1.940401134371159
2019-02-03,5.048363392238137
2019-02-10,3.6715393883296112
2019-02-17,3.213527495594293
2019-02-24,2.637983586087759
2019-03-03,2.917831135130567
2019-03-10,3.062215607628146
2019-03-17,2.521153594068692
2019-03-24,3.3435052855996483
2019-03-31,4.2581212422848225
2019-04-07,2.536602740436279
2019-04-14,2.9809054722531005
2019-04-21,2.233963218359455
2019-04-28,2.301616135661347
2019-05-05,1.7684838551062012
2019-05-12,2.03038555702863
2019-05-19,3.280153152229377
2019-05-26,3.116750400486281
2019-06-02,2.1952036172322877
2019-06-09,2.2604548688822566
2019-06-16,2.3582532806137357
2019-06-23,2.6812104514682717
2019-06-30,2.605497750979306
2019-07-07,2.847422992270279
2019-07-14,3.1651361418356916
2019-07-21,2.8067903474758187
2019-07-28,2.575470211740399
2019-08-04,2.7951166570811687
2019-08-11,4.0847099172076335
2019-08-18,3.9787072206909246
2019-08-25,4.4194340410798345
2019-09-01,3.500516470047104
2019-09-08,3.677714699948941
2019-09-15,3.675589071442841
2019-09-22,2.9192645084729443
2019-09-29,2.078922756534021
2019-10-06,3.4758204511077624
2019-10-13,3.1720964125865327
2019-10-20,2.9620509130813257
2019-10-27,2.2952667316582374
2019-11-03,3.030717717821702
2019-11-10,2.4931699008322195
2019-11-17,2.951518120474011
2019-11-24,2.288736110839528
2019-12-01,2.264598550841881
2019-12-08,3.0280287858797736
2019-12-15,2.7118255294516693
2019-12-22,2.459976525600103
2019-12-29,3.2397917064939157
2020-01-05,3.7137912732366
2020-01-12,2.5946297911437344
2020-01-19,3.0911524524135783
2020-01-26,3.783724669123801
2020-02-02,4.648920847595909
2020-02-09,3.674458527084739
2020-02-16,4.649474458121659
2020-02-23,4.029747417256203
2020-03-01,8.83852592596461
2020-03-08,7.626921065953008
2020-03-15,20.575402763427302
2020-03-22,12.8052667756687
2020-03-29,9.130092568960213
2020-04-05,5.717588210416685
2020-04-12,5.267240280501651
2020-04-19,3.330948312313454
2020-04-26,5.88792736114642
2020-05-03,6.1413197334302385
2020-05-10,4.455406814510255
2020-05-17,3.4546739610180226
2020-05-24,5.06564245385997
2020-05-31,4.726210589469639
2020-06-07,4.44781581673237
2020-06-14,4.397183739728994
2020-06-21,3.9918284247473825
2020-06-28,3.5434305622462094
2020-07-05,4.066291451224334
2020-07-12,4.094627102412719
2020-07-19,5.078041589200265
2020-07-26,2.6280201266542553
2020-08-02,4.9703220421636445
2020-08-09,3.5232308154336494
2020-08-16,3.8519256309546
2020-08-23,4.474717615254579
2020-08-30,4.188595036815133
2020-09-06,4.376935076419118
2020-09-13,3.66082016588991
2020-09-20,3.1692598931735882
2020-09-27,2.7535163673792664
2020-10-04,3.1502410438734274
2020-10-11,3.3791164881508218
2020-10-18,2.1772054820630875
2020-10-25,2.728163136477224
2020-11-01,4.463144504310739
2020-11-08,5.143400424932912
2020-11-15,4.303629261786625
2020-11-22,3.8908229791821807
2020-11-29,4.539758432535219
2020-12-06,5.133912223592728
2020-12-13,3.910879850086886
2020-12-20,3.229681350185132
2020-12-27,3.2592896161321034
2021-01-03,2.0340735768204987
2021-01-10,6.6549304552093655
2021-01-17,5.922198336184589
2021-01-24,3.588655546515643
2021-01-31,5.980656499843655
2021-02-07,4.787353709834226
2021-02-14,2.947457972415942
2021-02-21,3.5511730425737063
2021-02-28,6.421520827694463
2021-03-07,5.320856096062187
2021-03-14,4.459116381938648
2021-03-21,4.3649432170712865
2021-03-28,4.9217093163588075
2021-04-04,4.3557391459274895
2021-04-11,4.1181916913191134
2021-04-18,2.6867632531807066
2021-04-25,2.827685948561557
2021-05-02,3.76203138429445
2021-05-09,3.8264048590218214
2021-05-16,6.021447742147664
2021-05-23,4.1396288690287815
2021-05-30,3.167634744887297
2021-06-06,5.064521820249599
2021-06-13,3.4228473676312787
2021-06-20,4.079417602808592
2021-06-27,4.074778912807499
2021-07-04,3.5050844922605515
2021-07-11,2.307559038357756
2021-07-18,3.162981489148057
2021-07-25,2.5772232710327847
2021-08-01,5.2657259763809945
2021-08-08,4.239064876290653
2021-08-15,2.5669106542152047
2021-08-22,4.302578280639114
2021-08-29,4.961291131994636
2021-09-05,3.2708799344243635
2021-09-12,4.709151651586768
2021-09-19,3.702963296718851
2021-09-26,4.413819351257055
2021-10-03,3.960882980650568
2021-10-10,4.926010824633128
2021-10-17,3.914758077288031
2021-10-24,5.358128831115213
2021-10-31,4.678046988448337
2021-11-07,5.788331512877827
2021-11-14,4.361832859703087
2021-11-21,4.6644514783181865
2021-11-28,5.399409187777637
2021-12-05,4.246348369460408
2021-12-12,4.564048636555457
2021-12-19,4.097435155512277
2021-12-26,2.6187967526014915
2022-01-02,2.009755970760456
2022-01-09,4.402448018991636
2022-01-16,3.3087124526892815
2022-01-23,3.5601284293793074
2022-01-30,3.2894797067144728
2022-02-06,4.313823409197163
2022-02-13,3.631853464133407
2022-02-20,3.8040831899916343
2022-02-27,4.66535635790231
2022-03-06,5.370408361376583
2022-03-13,7.147276188425115
2022-03-20,5.5995654745753916
2022-03-27,4.1792125582663395
2022-04-03,3.114429703499444
2022-04-10,4.625190352570744
2022-04-17,2.6531943416816217
2022-04-24,6.022167483861204
2022-05-01,4.4144695524492885
2022-05-08,3.413090622426543
2022-05-15,4.088627155597423
2022-05-22,4.680893741471365
2022-05-29,3.6448960054492265
2022-06-05,3.960868274766117
2022-06-12,3.6423828864982606
2022-06-19,4.459963460892513
2022-06-26,3.228947354648374
2022-07-03,3.7319395137298415
2022-07-10,3.3538054619542166
2022-07-17,4.098213009077954
2022-07-24,2.453921290489593
2022-07-31,2.9047637235618526
2022-08-07,4.433136672521269
2022-08-14,4.261500768987229
2022-08-21,4.5715810592680315
2022-08-28,4.022593840630942
2022-09-04,4.035010617469824
2022-09-11,5.613972292299003
2022-09-18,2.827625437325017
2022-09-25,4.7884458967186045
2022-10-02,3.294983109156793
