Date,ABEV3,BBAS3,BRAP3,CMIG4,CYRE3,DIRR3,ELET3,EQTL3,GE,ITUB4,PETR3,TEND3,VALE3
2010-01-19,3.348412036895752,5.387738227844238,3.7229795455932617,1.8318767547607424,13.635303497314451,5.290369510650635,19.809764862060547,2.370319128036499,57.45005798339844,9.773189544677734,11.40011501312256,4.941420555114746,23.75911521911621
2010-01-20,3.274390935897827,5.2265625,3.636398315429688,1.8091880083084104,12.999858856201172,5.376279830932617,19.543502807617188,2.3507301807403564,57.31111907958984,9.515180587768556,11.086174964904783,4.756695747375488,23.11055564880371
2010-01-21,3.300466775894165,5.141442775726318,3.550682544708252,1.812255859375,12.554455757141112,5.163761615753174,20.34228515625,2.30875301361084,55.643890380859375,9.340557098388672,10.775030136108398,4.56273365020752,22.310651779174805
2010-01-22,3.3435752391815186,5.168606758117676,3.550682544708252,1.802444696426392,12.679165840148926,5.290369510650635,22.365867614746094,2.322745084762573,55.95648956298828,9.44740867614746,10.800257682800291,4.673569202423096,21.839370727539062
2010-01-25,,,,,,,,,56.85957717895508,,,,
2010-01-26,3.284485340118408,5.0291619300842285,3.3420228958129883,1.882783055305481,12.8870210647583,5.222541809082031,21.519155502319336,2.336737155914306,56.79012298583984,9.470874786376951,10.606844902038574,4.645859718322754,21.39834213256836
2010-01-27,3.249577760696411,4.989319324493408,3.376655340194702,1.8889120817184448,13.071122169494627,5.1999359130859375,20.928062438964844,2.3787145614624023,56.61643981933594,9.335351943969728,10.651694297790527,4.618151664733887,21.10432815551757
2010-01-28,3.254204273223877,4.998373985290527,3.3238413333892822,1.8999568223953247,13.154266357421877,5.1999359130859375,20.5552921295166,2.33533787727356,56.130165100097656,9.614209175109863,10.87594223022461,4.608914852142334,21.091352462768555
2010-01-29,3.154316663742065,5.088926792144775,3.4632365703582764,1.922645807266236,12.851391792297363,5.1999359130859375,21.322126388549805,2.3787145614624023,55.85227966308594,9.416138648986816,10.713361740112305,4.599678039550781,21.14756393432617
2010-02-01,3.1858599185943604,5.433014869689941,3.497868299484253,1.9042444229125977,13.480896949768066,5.236108303070068,16.629674911499023,2.392707109451294,56.44276809692383,9.593358993530272,10.741393089294434,4.747459411621094,21.787485122680664
2010-02-02,3.263666868209839,5.541675090789795,3.4805519580841064,1.876647472381592,13.71844482421875,5.1999359130859375,16.51954460144043,2.420691967010498,58.526817321777344,9.721062660217283,10.735788345336914,4.89523983001709,21.787485122680664
2010-02-03,3.312033176422119,5.405851364135742,3.4632365703582764,1.8515048027038568,13.6590576171875,5.222541809082031,15.76602268218994,2.420691967010498,57.936336517333984,9.67936897277832,10.73298454284668,4.8675312995910645,21.73991775512696
2010-02-04,3.175344705581665,5.306244373321533,3.376655340194702,1.7864986658096311,12.851391792297363,5.132110118865967,14.58357048034668,2.391307830810547,55.7133674621582,9.306680679321287,10.217217445373535,4.56273365020752,20.563852310180664
2010-02-05,3.0596885681152344,5.052702903747559,3.2900736331939697,1.8251336812973025,12.53070068359375,5.109501361846924,13.969158172607422,2.371717929840088,54.84501647949219,9.069527626037598,10.03502082824707,4.387243747711182,20.39090156555176
2010-02-08,3.028144836425781,5.116089820861816,3.333365201950073,1.8337171077728271,12.542577743530272,5.145674705505371,13.9169921875,2.4011025428771973,54.18505859375,9.043460845947266,10.13032341003418,4.5904412269592285,20.53790855407715
2010-02-09,3.019101142883301,5.371443748474121,3.376655340194702,1.8631561994552608,13.189900398254396,5.064283847808838,14.143048286437988,2.4011025428771973,54.18505859375,9.44740867614746,10.304113388061523,4.5904412269592285,20.970287322998047
2010-02-10,3.038869380950928,5.505459308624268,3.376655340194702,1.8613145351409912,13.486833572387695,5.019067287445068,14.258975982666016,2.427688837051392,54.4976806640625,9.49953842163086,10.449874877929688,4.5904412269592285,20.99189758300781
2010-02-11,3.112259149551392,5.617739677429199,3.376655340194702,1.910379767417908,13.736258506774902,5.05976152420044,14.34592056274414,2.4374828338623047,54.77553176879883,9.666333198547363,10.598437309265137,4.5904412269592285,21.484813690185547
2010-02-12,3.0941739082336426,5.523566246032715,3.4190804958343506,1.8815562725067136,13.599669456481934,5.064283847808838,14.1024751663208,2.4346842765808105,54.01139450073242,9.663731575012209,10.721771240234377,4.5904412269592285,21.33781242370605
2010-02-16,,,,,,,,,55.7133674621582,,,,
2010-02-17,3.2447400093078613,5.501833915710449,3.5065267086029053,1.882783055305481,14.033195495605469,5.1999359130859375,14.328533172607422,2.4346842765808105,56.09542846679688,9.87222385406494,10.761015892028809,4.5904412269592285,22.180938720703125
2010-02-18,3.2228713035583496,5.550729751586914,3.5922422409057617,1.8883048295974727,14.252925872802734,5.150196075439453,14.49082851409912,2.455673217773437,56.40803909301758,9.903497695922852,10.84791088104248,4.5904412269592285,22.557111740112305
2010-02-19,3.234648466110229,5.561598300933838,3.5922422409057617,1.849049687385559,14.276686668395996,5.177327156066895,14.177825927734377,2.447277307510376,56.16490173339844,9.747129440307615,10.819878578186035,4.5904412269592285,22.48361015319824
2010-02-22,3.22013783454895,5.541675090789795,3.5671331882476807,1.8214527368545528,14.116338729858398,5.023590087890625,13.853231430053713,2.441680431365967,56.44276809692383,9.543850898742676,10.898367881774902,4.5904412269592285,22.051231384277344
2010-02-23,3.1332879066467285,5.46561336517334,3.5498158931732178,1.8018313646316528,13.801587104797363,5.154717445373535,13.5692138671875,2.4346842765808105,55.4007568359375,9.384870529174805,10.69374179840088,4.5904412269592285,21.71397399902344
2010-02-24,3.1290833950042725,5.514512062072754,3.5498158931732178,1.796309232711792,13.765955924987791,5.023590087890625,13.476469993591309,2.4318859577178955,55.9912338256836,9.280617713928224,10.69093894958496,4.5904412269592285,21.791807174682617
2010-02-25,3.163989305496216,5.433014869689941,3.5065267086029053,1.839239835739136,13.49870777130127,5.10498046875,13.795269012451172,2.4346842765808105,55.641727447509766,9.278011322021484,10.741393089294434,4.5904412269592285,21.92151641845703
2010-02-26,3.1360223293304443,5.476839065551758,3.5498158931732178,1.8220667839050293,13.391813278198242,4.978372573852539,13.563414573669434,2.458471775054932,56.13101959228516,9.51257038116455,10.84791088104248,4.5904412269592285,21.81342124938965
2010-03-01,3.1732428073883057,5.519150257110596,3.5498158931732178,1.8398528099060056,13.49870777130127,5.055241584777832,14.085087776184082,2.4766616821289062,55.571815490722656,9.52821159362793,10.946019172668455,4.5904412269592285,22.03825759887696
2010-03-02,3.154316663742065,5.451079845428467,3.574925661087036,1.8214527368545528,13.457139015197754,4.955765247344971,14.2647705078125,2.4766616821289062,55.571815490722656,9.681971549987791,11.010492324829102,4.5904412269592285,22.479286193847656
2010-03-03,3.164830446243286,5.412447929382324,3.574925661087036,1.8674505949020384,13.629362106323242,5.064283847808838,13.88221549987793,2.473863124847412,56.02618789672852,9.681971549987791,11.0469331741333,4.5904412269592285,22.431718826293945
2010-03-04,3.13307785987854,5.408768177032471,3.5489509105682373,1.86438250541687,13.4215087890625,5.064283847808838,14.027121543884276,2.448676586151123,56.30577850341797,9.668941497802734,10.98526096343994,4.5904412269592285,22.74302864074707
2010-03-05,3.0891270637512207,5.482357978820801,3.7229795455932617,1.8858513832092283,13.38587760925293,5.046197891235352,14.253180503845217,2.448676586151123,57.14461517333984,9.721062660217283,11.209510803222656,4.5904412269592285,23.47806930541992
2010-03-08,3.10595178604126,5.405088901519775,3.71172308921814,1.8625421524047847,13.041427612304688,4.910546779632568,14.258975982666016,2.420691967010498,56.86498641967773,9.71585178375244,11.20390510559082,4.5904412269592285,23.30512809753418
2010-03-09,3.076300621032715,5.500755310058594,3.765403509140015,1.8705179691314693,13.005797386169434,5.014546871185303,14.751664161682127,2.420691967010498,57.6339225769043,9.835742950439451,11.411331176757812,4.5904412269592285,23.47806930541992
2010-03-10,3.101325035095215,5.555944919586182,3.758476972579956,1.8729723691940308,13.35024642944336,5.014546871185303,14.896573066711426,2.399703025817871,57.70379638671875,9.877439498901367,11.576709747314451,4.5904412269592285,23.175405502319336
2010-03-11,3.112259149551392,5.548587799072266,3.6606407165527344,1.858253002166748,13.486833572387695,4.973851203918457,14.809625625610352,2.399703025817871,57.59897994995117,9.903497695922852,11.576709747314451,4.5904412269592285,22.87275123596192
2010-03-12,3.091230154037476,5.500755310058594,3.6606407165527344,1.858253002166748,13.433385848999023,4.973851203918457,14.571978569030762,2.3577253818511963,59.55621719360352,9.744522094726562,11.62997055053711,4.5904412269592285,22.74302864074707
2010-03-15,3.0849220752716064,5.520989894866943,3.4805519580841064,1.8398528099060056,13.154266357421877,4.973851203918457,14.95453643798828,2.3507301807403564,60.42999649047852,9.801852226257324,11.515042304992676,4.5904412269592285,22.87275123596192
2010-03-16,3.0939645767211914,5.565142631530762,3.54115891456604,1.8412586450576784,13.30273151397705,4.973851203918457,15.273333549499512,2.363322734832764,63.15613555908203,9.86440372467041,11.643985748291016,4.5904412269592285,23.44348526000977
2010-03-17,3.1017446517944336,5.535709381103516,3.5498158931732178,1.8564127683639529,13.017675399780272,4.896982192993164,15.563149452209473,2.3647220134735107,63.05130386352539,9.773189544677734,11.646790504455566,4.5904412269592285,23.46942901611328
2010-03-18,3.10805344581604,5.489715576171875,3.4632365703582764,1.8245205879211424,13.201774597167969,4.951242446899414,15.650096893310549,2.3507301807403564,63.57556915283203,9.695002555847168,11.604743003845217,4.5904412269592285,23.240264892578125
2010-03-19,3.016342163085937,5.427164077758789,3.402629375457764,1.804279088973999,13.005797386169434,4.973851203918457,15.592132568359377,2.3325395584106445,63.15613555908203,9.655909538269045,11.366477966308594,4.5904412269592285,22.989486694335938
2010-03-22,3.026963233947754,5.451079845428467,3.4632365703582764,1.8067337274551392,13.005797386169434,4.820112705230713,15.273333549499512,2.322745084762573,63.15613555908203,9.799251556396484,11.366477966308594,4.5904412269592285,23.30080223083496
2010-03-23,3.012094020843506,5.427164077758789,3.4632365703582764,1.8318767547607424,12.79793930053711,4.747766494750977,15.215370178222656,2.343733310699463,64.06484985351562,9.718461990356444,11.184282302856444,4.5904412269592285,24.12664604187012
2010-03-24,2.989365100860596,5.427164077758789,3.45198130607605,1.8398528099060056,12.73855686187744,4.946720600128174,14.937143325805664,2.336737155914306,64.48430633544922,9.51257038116455,11.29640769958496,4.5904412269592285,24.083402633666992
2010-03-25,3.026538372039795,5.446008205413818,3.4580416679382324,1.8189988136291504,12.625718116760254,4.702548980712891,14.780646324157717,2.34513258934021,63.960052490234375,9.627242088317873,11.058141708374023,4.5904412269592285,23.91045188903809
2010-03-26,3.0159175395965576,5.47379207611084,3.545488119125366,1.8367849588394165,12.53070068359375,4.770375728607178,15.209572792053224,2.33533787727356,64.09981536865234,9.799251556396484,11.002079963684082,4.5904412269592285,24.12664604187012
2010-03-29,2.992550611495972,5.510839939117432,3.5498158931732178,1.8373981714248653,12.382231712341309,4.815591335296631,15.476203918457031,2.217801809310913,64.30955505371094,9.945199012756348,11.058141708374023,4.5904412269592285,24.667112350463867
2010-03-30,3.021015167236328,5.503430366516113,3.5844497680664062,1.8416939973831177,12.29315185546875,4.702548980712891,15.296518325805664,2.2136037349700928,63.960052490234375,10.04683780670166,11.016098022460938,4.5904412269592285,24.84006118774414
2010-03-31,2.932012796401977,5.529365539550781,3.5498158931732178,1.8104153871536253,12.50694465637207,4.792983055114746,15.186386108398438,2.188417434692383,63.61052322387695,10.1641206741333,11.128223419189451,4.5904412269592285,24.710351943969727
2010-04-01,2.936471462249756,5.520103454589844,3.5931077003479004,1.8091880083084104,12.95828628540039,4.747766494750977,15.400851249694824,2.168827533721924,64.06484985351562,10.216240882873535,11.254355430603027,4.5904412269592285,24.961124420166016
2010-04-05,2.9936139583587646,5.557149887084961,3.5671331882476807,1.839239835739136,12.95828628540039,4.747766494750977,15.157408714294434,2.1548354625701904,64.76387786865234,10.281392097473145,11.32443618774414,4.5904412269592285,24.89195251464844
2010-04-06,2.9730093479156494,5.56456184387207,3.566267490386963,1.816550850868225,12.750431060791016,4.702548980712891,15.053071022033691,2.1380443572998047,65.00853729248047,10.151086807250977,11.377690315246582,4.5904412269592285,24.85736083984375
2010-04-07,2.999136209487915,5.555298328399658,3.6104233264923096,1.811028957366944,12.524760246276855,4.612117290496826,15.012496948242188,2.100264310836792,64.65904235839844,10.059869766235352,11.32163143157959,4.5904412269592285,25.108131408691406
2010-04-08,2.9844791889190674,5.671998023986816,3.5931077003479004,1.806285381317139,12.976104736328123,4.5216827392578125,15.006699562072754,2.1268503665924072,64.86872100830078,10.419529914855955,11.341254234313965,4.5904412269592285,25.596723556518555
2010-04-09,3.005721092224121,5.742389678955078,3.627740859985352,1.7969229221343994,12.637596130371094,4.4719438552856445,14.896573066711426,2.161831855773926,64.72891235351562,10.45079231262207,11.128223419189451,4.5904412269592285,25.635631561279297
2010-04-12,3.026963233947754,5.760913848876953,3.6355326175689697,1.779749631881714,12.548516273498535,4.480988025665283,14.664717674255373,2.156234741210937,65.39299774169922,10.307451248168944,10.803064346313477,4.5904412269592285,25.45836067199707
2010-04-13,3.058825969696045,5.714602470397949,3.636398315429688,1.8128687143325808,12.768247604370115,4.512639045715332,14.612552642822266,2.1590335369110107,66.23180389404297,10.276185035705566,10.755409240722656,4.5904412269592285,25.66158103942871
2010-04-14,3.084315776824951,5.659031867980957,3.677957057952881,1.8245205879211424,12.762310981750488,4.5216827392578125,14.716888427734377,2.1898159980773926,67.62989044189453,10.333521842956545,10.833895683288574,4.5904412269592285,25.877769470214844
2010-04-15,3.138057231903076,5.7238640785217285,3.633800745010376,1.83862578868866,12.572270393371582,4.5216827392578125,14.49082851409912,2.2108054161071777,68.15412139892578,10.31788158416748,10.643287658691406,4.5904412269592285,25.843652725219727
2010-04-16,3.100672483444214,5.64976978302002,3.633800745010376,1.826360821723938,12.263456344604492,4.5216827392578125,14.65312671661377,2.201010704040528,66.3017578125,9.994710922241213,10.391011238098145,4.5904412269592285,25.48658943176269
2010-04-19,3.0800673961639404,5.584936618804932,3.6286051273345934,1.8153232336044312,12.263456344604492,4.6075944900512695,14.6241455078125,2.196812868118286,66.19686889648438,9.88003635406494,10.56760597229004,4.5904412269592285,25.03808212280273
2010-04-20,3.0800673961639404,5.5460357666015625,3.532500743865967,1.8318767547607424,12.45943546295166,4.725158214569092,14.716888427734377,2.1548354625701904,66.40658569335938,9.96865940093994,10.805863380432127,4.5904412269592285,24.68972969055176
2010-04-21,,,,,,,,,66.51141357421875,,,,
2010-04-22,3.1225504875183105,5.4960246086120605,3.479685544967652,1.8631561994552608,12.79793930053711,4.725158214569092,14.786442756652832,2.1898159980773926,66.23180389404297,9.877439498901367,10.679725646972656,4.5904412269592285,24.77680778503418
2010-04-23,3.1820285320281982,5.529365539550781,3.4329333305358887,1.9066990613937376,12.56633472442627,4.702548980712891,14.93134880065918,2.2066080570220947,66.6512451171875,9.890466690063477,10.75900936126709,4.5904412269592285,24.55908966064453
2010-04-26,3.236195802688598,5.523807525634766,3.437261819839477,1.9005706310272217,12.619776725769045,4.770375728607178,14.635737419128418,2.276569604873657,67.45510864257812,9.762770652770996,10.542593955993652,4.5904412269592285,24.45893287658692
2010-04-27,3.0906882286071777,5.344129085540772,3.2900736331939697,1.8932068347930908,12.29315185546875,4.566899299621582,14.392290115356444,2.2317941188812256,65.35801696777344,9.436991691589355,10.210941314697266,4.5904412269592285,23.21357154846192
2010-04-28,3.0354607105255127,5.453415393829346,3.2900736331939697,1.9318430423736568,12.263456344604492,4.612117290496826,14.392290115356444,2.202409505844116,66.23180389404297,9.676767349243164,10.230616569519045,4.5904412269592285,23.05680656433105
2010-04-29,3.100247859954834,5.557149887084961,3.3757896423339844,1.932455778121948,12.180312156677246,4.702548980712891,14.432865142822266,2.217801809310913,68.11917877197266,9.851372718811035,10.424543380737305,4.5904412269592285,23.688203811645508
2010-04-30,3.1250996589660645,5.555298328399658,3.3653995990753174,1.9039171934127808,12.471312522888184,4.657332897186279,14.316939353942873,2.236959934234619,65.91724395751953,9.8253173828125,10.385197639465332,4.5904412269592285,23.122119903564453
2010-05-03,3.041832685470581,5.475644588470459,3.3012733459472656,1.966962933540344,13.000024795532228,4.530725955963135,14.513049125671388,2.265639066696167,67.31529235839844,9.854506492614746,10.073219299316406,4.5904412269592285,22.51250267028809
2010-05-04,3.101308584213257,5.197788238525391,3.098595380783081,1.9025415182113647,12.757034301757812,4.679941654205322,13.681543350219728,2.2512991428375244,64.93865203857422,9.593809127807615,9.615092277526855,4.5904412269592285,21.49356269836425
2010-05-05,3.1225504875183105,5.229278564453125,3.16408920288086,1.9101396799087524,12.763110160827637,4.612117290496826,13.3454008102417,2.234091281890869,63.26103591918945,9.56252670288086,9.584177017211914,4.5904412269592285,22.02916145324707
2010-05-06,3.135296583175659,5.149627208709717,3.1685144901275635,1.851400136947632,12.179925918579102,4.612117290496826,13.032848358154297,2.185337781906128,60.49991226196289,9.4478120803833,9.55887508392334,4.5904412269592285,21.715633392333984
2010-05-07,3.165035486221313,5.116283893585205,3.009204149246216,1.8520917892456048,12.14348316192627,4.535248756408691,13.32181167602539,2.165262222290039,58.99699783325195,9.421745300292969,9.460508346557615,4.5904412269592285,21.641611099243164
2010-05-10,3.1777801513671875,5.279292583465576,3.186216115951538,1.917744755744934,13.054698944091797,4.5216827392578125,13.740511894226074,2.201111078262329,63.05130386352539,9.825839042663574,9.623525619506836,4.5904412269592285,22.56039428710937
2010-05-11,3.186276912689209,5.168147087097168,3.195066213607788,1.905991077423096,12.82993221282959,4.5216827392578125,13.675643920898438,2.158092498779297,62.91151809692383,9.690269470214844,9.421160697937012,4.5904412269592285,22.342679977416992
2010-05-12,3.2051823139190674,5.160739421844482,3.186216115951538,1.9246515035629272,12.757034301757812,4.5216827392578125,13.80538558959961,2.172431707382202,64.44935607910156,9.672019004821776,9.51672077178955,4.5904412269592285,22.26429557800293
2010-05-13,3.186276912689209,5.095908164978027,3.1685144901275635,1.8797322511672967,12.392545700073242,4.702548980712891,13.828972816467283,2.150922536849976,63.08625793457031,9.528631210327148,9.527963638305664,4.5904412269592285,21.94207000732422
2010-05-14,3.165035486221313,4.936600685119629,3.094170093536377,1.852783203125,11.602828979492188,4.684462547302246,13.50462532043457,2.1451869010925293,61.65326690673828,9.372212409973145,9.564499855041504,4.5904412269592285,21.293256759643555
2010-05-17,3.207519292831421,5.038485050201416,3.0932846069335938,1.893553137779236,11.43880844116211,4.6437668800354,13.563596725463867,2.122243404388428,61.3736572265625,9.35918140411377,9.45207977294922,4.5904412269592285,20.96231842041016
2010-05-18,3.165035486221313,4.981058120727539,3.0127439498901367,1.878350019454956,10.721982955932615,4.5216827392578125,13.085922241210938,2.0792253017425537,60.22029113769531,9.121936798095703,9.249712944030762,4.5904412269592285,20.20464324951172
2010-05-19,3.143794059753418,4.808787822723389,2.8631696701049805,1.8728188276290887,10.539739608764648,4.318206787109375,12.973876953125,2.070622205734253,60.32514572143555,8.655289649963379,9.04734706878662,4.5904412269592285,19.81274032592773
2010-05-20,3.067534208297729,4.686530590057373,2.7870538234710693,1.7940367460250854,11.16544246673584,4.2503814697265625,12.944392204284668,2.014697790145874,56.83006286621094,8.647461891174316,8.729750633239746,4.5904412269592285,19.094257354736328
2010-05-21,3.054576873779297,4.849539279937744,2.84989333152771,1.80716609954834,11.602828979492188,4.295598030090332,12.914904594421388,2.076357841491699,57.3892707824707,8.733497619628906,8.836552619934082,4.5904412269592285,20.37881660461425
2010-05-24,3.141669511795044,4.807194232940674,2.8764455318450928,1.810623049736023,11.299087524414062,4.476465225219727,13.068233489990234,2.1294138431549072,55.95627212524414,8.582292556762695,8.74038028717041,4.5904412269592285,20.16545486450196
2010-05-25,3.120426177978516,4.797392845153809,2.84989333152771,1.801641821861267,10.977123260498049,4.476465225219727,12.914904594421388,2.120809555053711,55.746578216552734,8.371119499206543,8.596122741699219,4.5904412269592285,20.34398651123047
2010-05-26,2.973858594894409,4.850030422210693,2.9206976890563965,1.799567937850952,11.238341331481934,4.5216827392578125,13.174381256103516,2.1365833282470703,55.95627212524414,8.652677536010742,8.782808303833008,4.5904412269592285,20.235122680664062
2010-05-27,3.148041009902954,4.9722208976745605,3.0800085067749023,1.7933460474014282,11.760769844055176,4.517160415649414,13.22156047821045,2.166696310043335,58.22806167602539,8.809102058410645,9.062841415405272,4.5904412269592285,21.5109806060791
2010-05-28,3.1629114151000977,4.866948127746582,3.0977091789245605,1.7760676145553589,11.936939239501951,4.566899299621582,13.22156047821045,2.192507266998291,57.14461517333984,8.809102058410645,9.167499542236328,4.5904412269592285,21.31502723693848
2010-05-31,3.128923177719116,4.883867263793945,3.177365303039551,1.79611074924469,11.997686386108398,4.702548980712891,13.357195854187012,2.193941593170166,,9.046341896057127,9.639878273010254,4.5904412269592285,21.77224922180176
2010-06-01,3.1544132232666016,4.825592994689941,3.1154115200042725,1.7159457206726074,11.712170600891112,4.657332897186279,13.25104522705078,2.1796014308929443,55.85143280029297,8.86690616607666,9.32873249053955,4.5904412269592285,21.301963806152344
2010-06-02,3.2393813133239746,5.021094799041748,3.1897566318511963,1.6724101305007937,12.30142593383789,4.634725093841553,13.26873779296875,2.236959934234619,57.14461517333984,9.117266654968262,9.424901962280272,4.5904412269592285,21.750476837158203
2010-06-03,,,,,,,,,57.49411392211914,,,,
2010-06-04,3.2710323333740234,5.043656349182129,3.0534560680389404,1.6813907623291016,11.815443992614746,4.698028087615967,13.32771110534668,2.2240545749664307,54.90777969360352,8.932113647460938,9.560673713684082,4.5904412269592285,20.72281646728516
2010-06-07,3.297796726226806,4.962821006774902,3.0083186626434326,1.7173287868499756,11.511703491210938,4.738723278045654,13.21566390991211,2.2140164375305176,53.85923004150391,8.660882949829102,9.614421844482422,4.5904412269592285,20.07400703430176
2010-06-08,3.271244764328003,4.991017818450928,2.9206976890563965,1.7173287868499756,11.791145324707031,4.571420669555664,13.085922241210938,2.24556303024292,54.10388946533203,8.81735897064209,9.73039436340332,4.5904412269592285,20.2873764038086
2010-06-09,3.3035311698913574,4.9346232414245605,3.022479057312012,1.688304781913757,11.444883346557615,4.725158214569092,13.03874683380127,2.24556303024292,53.54468536376953,8.736519813537598,9.772822380065918,4.5904412269592285,20.361400604248047
2010-06-10,3.315852165222168,5.030495643615723,3.10567593574524,1.7242422103881836,11.845815658569336,4.725158214569092,13.180279731750488,2.228356122970581,54.80290222167969,8.97122859954834,9.883136749267578,4.5904412269592285,20.73153114318848
2010-06-11,3.299283742904663,5.056813716888428,3.0755832195281982,1.7276921272277832,12.192079544067385,4.698028087615967,13.486934661865234,2.244129180908203,54.383487701416016,9.104236602783203,9.772822380065918,4.5904412269592285,20.984086990356445
2010-06-14,3.3139402866363525,5.169607162475586,3.0977091789245605,1.7207854986190796,12.635537147521973,4.702548980712891,13.593083381652832,2.2512991428375244,53.78933334350586,8.958191871643066,9.523902893066406,4.5904412269592285,20.99715232849121
2010-06-15,3.37532901763916,5.116968631744385,3.110100507736206,1.755340576171875,12.665912628173828,4.725158214569092,13.852563858032228,2.2240545749664307,55.1873664855957,9.177255630493164,9.58330249786377,4.5904412269592285,21.29760932922364
2010-06-16,3.398695230484009,5.148927688598633,3.096824884414673,1.7574148178100586,12.471518516540527,4.702548980712891,14.271263122558594,2.2799782752990723,55.397064208984375,9.20594310760498,9.781310081481934,4.5904412269592285,21.03199005126953
2010-06-17,3.419299602508545,5.120728492736816,3.0525715351104736,1.7595505714416504,12.696287155151367,4.702548980712891,14.359722137451172,2.2599029541015625,55.95983505249024,9.16421604156494,9.755847930908203,4.5904412269592285,20.661863327026367
2010-06-18,3.415476560592652,5.173365592956543,2.964950561523437,1.7491799592971802,12.757034301757812,4.743246078491211,14.672271728515623,2.229790449142456,56.100528717041016,9.20594310760498,9.560673713684082,4.5904412269592285,20.431076049804688
2010-06-21,3.4305577278137207,5.299314498901367,3.0534560680389404,1.7774507999420166,12.842082023620604,4.679941654205322,14.336133003234863,2.254167318344116,56.62810516357422,9.245055198669434,9.665332794189451,4.5904412269592285,21.10601234436035
2010-06-22,3.491096973419189,5.31059455871582,3.0977091789245605,1.7898952960968018,12.817782402038574,4.743246078491211,14.654582977294922,2.24556303024292,55.53776550292969,9.20594310760498,9.402274131774902,4.5904412269592285,20.9013614654541
2010-06-23,3.4439406394958496,5.209083080291748,3.158778429031372,1.79611074924469,13.000024795532228,4.743246078491211,14.430489540100098,2.2312235832214355,54.13086700439453,9.250269889831545,9.226898193359377,4.5904412269592285,21.15826797485352
2010-06-24,3.3774542808532715,5.145167827606201,3.1242620944976807,1.7933460474014282,12.50796890258789,4.702548980712891,14.424591064453123,2.222620010375977,53.040504455566406,8.958191871643066,8.944040298461914,4.5904412269592285,20.68363571166992
2010-06-25,3.39890718460083,5.094410419464111,3.141077041625977,1.8107126951217647,12.726661682128906,4.702548980712891,14.572022438049316,2.2584691047668457,52.44256210327149,9.02338409423828,9.057185173034668,4.5904412269592285,20.936187744140625
2010-06-28,3.5019311904907227,5.000418663024902,3.0977091789245605,1.8244436979293823,12.64161205291748,4.883416175842285,14.507153511047363,2.3301658630371094,52.75911331176758,8.999910354614258,8.870497703552246,4.5904412269592285,20.544288635253903
