Date,Close
2010-01-04,10.456006050109863
2010-01-05,10.523768424987791
2010-01-06,10.432554244995115
2010-01-07,10.32569980621338
2010-01-08,10.169325828552246
2010-01-11,10.080714225769045
2010-01-12,9.98690128326416
2010-01-13,10.018177032470703
2010-01-14,9.88003635406494
2010-01-15,9.713248252868652
2010-01-18,9.799251556396484
2010-01-19,9.773189544677734
2010-01-20,9.515180587768556
2010-01-21,9.340557098388672
2010-01-22,9.44740867614746
2010-01-26,9.470874786376951
2010-01-27,9.335351943969728
2010-01-28,9.614209175109863
2010-01-29,9.416138648986816
2010-02-01,9.593358993530272
2010-02-02,9.721062660217283
2010-02-03,9.67936897277832
2010-02-04,9.306680679321287
2010-02-05,9.069527626037598
2010-02-08,9.043460845947266
2010-02-09,9.44740867614746
2010-02-10,9.49953842163086
2010-02-11,9.666333198547363
2010-02-12,9.663731575012209
2010-02-17,9.87222385406494
2010-02-18,9.903497695922852
2010-02-19,9.747129440307615
2010-02-22,9.543850898742676
2010-02-23,9.384870529174805
2010-02-24,9.280617713928224
2010-02-25,9.278011322021484
2010-02-26,9.51257038116455
2010-03-01,9.52821159362793
2010-03-02,9.681971549987791
2010-03-03,9.681971549987791
2010-03-04,9.668941497802734
2010-03-05,9.721062660217283
2010-03-08,9.71585178375244
2010-03-09,9.835742950439451
2010-03-10,9.877439498901367
2010-03-11,9.903497695922852
2010-03-12,9.744522094726562
2010-03-15,9.801852226257324
2010-03-16,9.86440372467041
2010-03-17,9.773189544677734
2010-03-18,9.695002555847168
2010-03-19,9.655909538269045
2010-03-22,9.799251556396484
2010-03-23,9.718461990356444
2010-03-24,9.51257038116455
2010-03-25,9.627242088317873
2010-03-26,9.799251556396484
2010-03-29,9.945199012756348
2010-03-30,10.04683780670166
2010-03-31,10.1641206741333
2010-04-01,10.216240882873535
2010-04-05,10.281392097473145
2010-04-06,10.151086807250977
2010-04-07,10.059869766235352
2010-04-08,10.419529914855955
2010-04-09,10.45079231262207
2010-04-12,10.307451248168944
2010-04-13,10.276185035705566
2010-04-14,10.333521842956545
2010-04-15,10.31788158416748
2010-04-16,9.994710922241213
2010-04-19,9.88003635406494
2010-04-20,9.96865940093994
2010-04-22,9.877439498901367
2010-04-23,9.890466690063477
2010-04-26,9.762770652770996
2010-04-27,9.436991691589355
2010-04-28,9.676767349243164
2010-04-29,9.851372718811035
2010-04-30,9.8253173828125
2010-05-03,9.854506492614746
2010-05-04,9.593809127807615
2010-05-05,9.56252670288086
2010-05-06,9.4478120803833
2010-05-07,9.421745300292969
2010-05-10,9.825839042663574
2010-05-11,9.690269470214844
2010-05-12,9.672019004821776
2010-05-13,9.528631210327148
2010-05-14,9.372212409973145
2010-05-17,9.35918140411377
2010-05-18,9.121936798095703
2010-05-19,8.655289649963379
2010-05-20,8.647461891174316
2010-05-21,8.733497619628906
2010-05-24,8.582292556762695
2010-05-25,8.371119499206543
2010-05-26,8.652677536010742
2010-05-27,8.809102058410645
2010-05-28,8.809102058410645
2010-05-31,9.046341896057127
2010-06-01,8.86690616607666
2010-06-02,9.117266654968262
2010-06-04,8.932113647460938
2010-06-07,8.660882949829102
2010-06-08,8.81735897064209
2010-06-09,8.736519813537598
2010-06-10,8.97122859954834
2010-06-11,9.104236602783203
2010-06-14,8.958191871643066
2010-06-15,9.177255630493164
2010-06-16,9.20594310760498
2010-06-17,9.16421604156494
2010-06-18,9.20594310760498
2010-06-21,9.245055198669434
2010-06-22,9.20594310760498
2010-06-23,9.250269889831545
2010-06-24,8.958191871643066
2010-06-25,9.02338409423828
2010-06-28,8.999910354614258
2010-06-29,8.629593849182129
2010-06-30,8.475723266601562
2010-07-01,8.867581367492676
2010-07-02,8.95106029510498
2010-07-05,8.734527587890625
2010-07-06,8.943242073059082
2010-07-07,9.467631340026855
2010-07-08,9.67894172668457
2010-07-12,9.712855339050291
2010-07-13,9.744159698486328
2010-07-14,9.673717498779297
2010-07-15,9.652856826782228
2010-07-16,9.410229682922363
2010-07-19,9.626765251159668
2010-07-20,9.707637786865234
2010-07-21,9.676334381103516
2010-07-22,9.939823150634766
2010-07-23,10.044183731079102
2010-07-26,10.067666053771973
2010-07-27,10.044183731079102
2010-07-28,10.278987884521484
2010-07-29,10.286816596984863
2010-07-30,10.328557968139648
2010-08-02,10.362998962402344
2010-08-03,10.04722785949707
2010-08-04,9.874987602233888
2010-08-05,9.893250465393066
2010-08-06,10.00808048248291
2010-08-09,10.04722785949707
2010-08-10,10.000255584716797
2010-08-11,9.832194328308104
2010-08-12,9.879423141479492
2010-08-13,9.89516830444336
2010-08-16,9.94240665435791
2010-08-17,10.00800323486328
2010-08-18,9.984389305114746
2010-08-19,9.866304397583008
2010-08-20,9.845309257507324
2010-08-23,9.777091979980469
2010-08-24,9.609160423278809
2010-08-25,9.603899955749512
2010-08-26,9.3651123046875
2010-08-27,9.761344909667969
2010-08-30,9.643260955810549
2010-08-31,9.92403793334961
2010-09-01,10.055806159973145
2010-09-02,9.948183059692385
2010-09-03,9.935052871704102
2010-09-06,9.843182563781738
2010-09-08,9.83006763458252
2010-09-09,9.782818794250488
2010-09-10,9.761810302734377
2010-09-13,10.105671882629396
2010-09-14,10.250038146972656
2010-09-15,10.31041431427002
2010-09-16,10.210664749145508
2010-09-17,10.158167839050291
2010-09-20,10.236916542053224
2010-09-21,10.076800346374512
2010-09-22,10.145047187805176
2010-09-23,10.223791122436523
