Date,ITUB4_min_max,BBAS3_min_max,CYRE3_min_max,TEND3_min_max,DIRR3_min_max,ELET3_min_max,EQTL3_min_max,CMIG4_min_max,PETR3_min_max,VALE3_min_max,BRAP3_min_max,ITUB4_z_score,BBAS3_z_score,CYRE3_z_score,TEND3_z_score,DIRR3_z_score,ELET3_z_score,EQTL3_z_score,CMIG4_z_score,PETR3_z_score,VALE3_z_score,BRAP3_z_score,ITUB4_robust,BBAS3_robust,CYRE3_robust,TEND3_robust,DIRR3_robust,ELET3_robust,EQTL3_robust,CMIG4_robust,PETR3_robust,VALE3_robust,BRAP3_robust
2010-01-18,0.12600243061880662,0.10705902911944906,0.392442091842145,0.03708947139045819,0.3063535506876973,0.365551709522558,0.04084422387049001,0.13037962176015933,0.4703478193658974,0.25581907072149346,0.15906451675831784,-0.9823006032589089,-0.8932002806907355,0.4243738221297181,-0.60722254213066,-0.21779010039125254,0.22617373342256794,-0.960084521808266,-0.9490808874808886,1.317642440069416,-0.15467451674564045,-0.2974571956968741,-0.35359419314600665,-0.27706399881379645,0.7029799378350857,0.03635576986551959,0.024772553650421254,0.26844237082404904,-0.4057525016318627,-0.4317687066808104,1.1346769747074088,0.20950052080585838,0.08295414732619961
2010-01-19,0.12489484597135592,0.11289591652522205,0.39192415061589475,0.03791108850418663,0.3111200910030332,0.37983828296908595,0.04134372867493549,0.13581304578102887,0.4671887570236509,0.2602242619170989,0.16330508025006996,-0.9862103218545607,-0.8710692055436174,0.4218387602852578,-0.6038703180525594,-0.1967068835990518,0.28147885359333535,-0.958471462101078,-0.9199132538773459,1.29751962202234,-0.13546990349344298,-0.27777445058441536,-0.3557461359310399,-0.26297904711383224,0.7004417002177317,0.03947205072366357,0.03890100178575042,0.29840565688882703,-0.4048176746473881,-0.41062896748559924,1.1191376906240973,0.23173088345963314,0.10826207066469609
2010-01-20,0.11392790804122066,0.10229446608598233,0.36421556335413,0.03243376361519561,0.31866684439354886,0.37388554047952993,0.040469612223170234,0.13228608306674855,0.4518056391239208,0.25141378239897383,0.15906451675831784,-1.0249230660782185,-0.9112655430825617,0.2862191595059695,-0.6262179786229845,-0.16332631251742238,0.2584350397661269,-0.9612942618322996,-0.9388466475878962,1.1995311529904633,-0.17387955342663855,-0.2974571956968741,-0.37705396374084404,-0.28856133215818136,0.5646522033655131,0.018697309764409253,0.06127024799247409,0.2859209469090611,-0.40645359013691074,-0.42435126702355935,1.0434688328322645,0.1872696680106956,0.08295414732619961
2010-01-21,0.1065057947551869,0.0966958526303098,0.34479361986232876,0.026682556929126036,0.29999844284778565,0.39174359738006703,0.038596408649305566,0.1327630609799118,0.43655984128902936,0.24054746605047092,0.15486629921998746,-1.051122756007319,-0.932493181461299,0.1911585128612139,-0.6496830856771539,-0.24589982095641535,0.3275658209570941,-0.9673434312926732,-0.9362861411825998,1.1024173949897709,-0.22125170906819375,-0.316943390372259,-0.3914744987061328,-0.3020713066750659,0.469472470464329,-0.0031162272317933042,0.005935450516784973,0.32337471911515414,-0.40995930466193303,-0.42249549639947076,0.9684754461982281,0.1324338748721729,0.05789894703853748
2010-01-22,0.111047891007507,0.09848254086864625,0.3502317740204341,0.029968940551517706,0.3111200910030332,0.4369842782609684,0.039220777543423596,0.13123796631136164,0.4377960022129602,0.23414519980760615,0.15486629921998746,-1.0350893826468177,-0.925718794888759,0.21777554277078942,-0.6362745354841524,-0.1967068835990518,0.5026981787677531,-0.965327145770372,-0.9444731338288812,1.1102915800023645,-0.24916265360437492,-0.316943390372259,-0.3826495919311932,-0.29775986192885173,0.49612284458689965,0.009348574442678767,0.03890100178575042,0.41825817511483077,-0.40879079359798826,-0.42842915874890736,0.9745560655999937,0.1001254700685665,0.05789894703853748
2010-01-26,0.11204504223045181,0.0893107341300092,0.35929526725226674,0.02914735171529663,0.30516194702417365,0.41805462707711394,0.039845185194145843,0.14372618968726592,0.4283190020798102,0.2281540717927427,0.1446464012324358,-1.031569488534889,-0.9604945118174189,0.2621367843654878,-0.6396266441891194,-0.22306076563405344,0.42941912151640005,-0.9633107350906829,-0.8774340214039175,1.0499243163491,-0.2752812240275242,-0.3643794557809146,-0.3807122118991187,-0.3198922838747229,0.5405396592749705,0.006232400837236036,0.021240534734354256,0.378556944049789,-0.4076222100007683,-0.37984142030549634,0.927939132671131,0.06989183376046092,-0.0030939835706315357
2010-01-27,0.10628428585138161,0.08669014813089063,0.36732304437161517,0.02832579115658286,0.3031760386548219,0.4048396052718705,0.041718408146312655,0.1446789926744136,0.43051663707459764,0.22415999454340993,0.14634268673999573,-1.051904671396182,-0.9704306955475722,0.3014287164219981,-0.642978637520953,-0.2318447754001682,0.3782621123333534,-0.9572615030516153,-0.8723191972490676,1.0639229666899304,-0.2926935690238905,-0.35650607872897344,-0.3919048716699162,-0.3262160014072353,0.5798808138989849,0.0031163344844944503,0.015354126240623505,0.3508410274106582,-0.40411645920910844,-0.3761343643909651,0.9387491993288037,0.04973611706683931,0.007029544509782185
2010-01-28,0.11813729952516239,0.08728586353842646,0.3709484666153508,0.02805188108199695,0.3031760386548219,0.3965058169569315,0.03978274830473405,0.14639570037099853,0.44150457843154767,0.22398368491232576,0.14375590179115216,-1.0100641239657349,-0.9681719878607609,0.31917333518248775,-0.644096199377831,-0.2318447754001682,0.3460009710624596,-0.9635123636429129,-0.8631035901280247,1.1339147302841277,-0.29346219815421887,-0.36851274456662986,-0.3688754740388621,-0.3247784847722959,0.5976476620498115,0.0020774311948449633,0.015354126240623505,0.3333625407589476,-0.4077390611071628,-0.3694551961830679,0.9927983834658266,0.048846387912231115,-0.008408534723282353
2010-01-29,0.10971871719940196,0.09324155206411758,0.35774152674352405,0.027778013423672046,0.3031760386548219,0.4136496624507323,0.041718408146312655,0.14992258870855762,0.4335383326286083,0.22474734527558118,0.1505832716999118,-1.039781299934009,-0.9455904677539081,0.2545320059074733,-0.645213588175009,-0.2318447754001682,0.4123669501947159,-0.9572615030516153,-0.8441705956855869,1.083170776083833,-0.29013298920933067,-0.3368232339711727,-0.3852320636122428,-0.31040685493043485,0.5329253540082345,0.0010386887842471952,0.015354126240623505,0.36931839460338006,-0.40411645920910844,-0.355733186021472,0.9536127824240525,0.05270012457556053,0.03233759597149836
2010-02-01,0.11725146455206448,0.11587363865892861,0.38519120576966986,0.0321598959568707,0.3063535506876973,0.30874190401697377,0.042342806107883865,0.1470623575174449,0.4349117201705829,0.2334403497909264,0.15227956794155376,-1.0131910772644928,-0.8597789085536295,0.38888438107105633,-0.6273353674201623,-0.21779010039125254,0.006255841135539046,-0.955245123661273,-0.8595248502188911,1.0919190768836275,-0.25223547641048666,-0.3289498070965606,-0.37059657606341234,-0.25579352690186286,0.6674460377407705,0.017658567353811484,0.024772553650421254,0.14929494474464106,-0.40294789374520723,-0.36686144348598976,0.9603684133230768,0.09656851401568489,0.042461188113521925
2010-02-02,0.12267951616275624,0.12302051374141351,0.39554953127462616,0.03654176435131569,0.3031760386548219,0.3062797530452767,0.04359162140932839,0.14277236402020166,0.43463693987071383,0.2334403497909264,0.15143138225144587,-0.994030325651218,-0.8326808992000307,0.43958317550806386,-0.6094572043518824,-0.2318447754001682,-0.0032754545161394685,-0.9512123023018947,-0.8825543354953129,1.0901687619552891,-0.25223547641048666,-0.33288669491321504,-0.36005033336557263,-0.23854745320804518,0.7182083445758949,0.0342783922970252,0.015354126240623505,0.1441310659338294,-0.4006107265507673,-0.38355245514503566,0.9590167815166826,0.09656851401568489,0.03739916782687581
2010-02-03,0.12090724429019167,0.11408691988830741,0.3929600330683953,0.03572016137634092,0.30516194702417365,0.2894335062981242,0.04359162140932839,0.13886405326206264,0.43449971325267,0.23279426155736524,0.1505832716999118,-1.0002863570188114,-0.8665534108920292,0.4269088839741784,-0.6128093707434161,-0.22306076563405344,-0.0684893915224335,-0.9512123023018947,-0.9035348766355458,1.0892946461680872,-0.2550521247922223,-0.3368232339711727,-0.36349370690642197,-0.26010504532531725,0.7055181754524397,0.0311621650652319,0.021240534734354256,0.10879936709841422,-0.4006107265507673,-0.3987584596467191,0.958341770019423,0.0933080935025571,0.03233759597149836
2010-02-04,0.1050659467520284,0.10753566861650418,0.35774152674352405,0.026682556929126036,0.2972179784501233,0.2629977060132147,0.04228036921847206,0.1287592877000911,0.409227448131685,0.21681792827830562,0.14634268673999573,-1.0562053476862647,-0.8913930598563953,0.2545320059074733,-0.6496830856771539,-0.2581982868878384,-0.1708256946982411,-0.9554467522135032,-0.957779142945193,0.9283135899014334,-0.32470161063488695,-0.35650607872897344,-0.394272000936841,-0.2759138234159163,0.5329253540082345,-0.0031162272317933042,-0.0023060924967318766,0.05335546032449236,-0.4030647448516017,-0.4380729154646996,0.8340286465042701,0.012685104192724573,0.007029544509782185
2010-02-05,0.0949850845655385,0.09085924001509946,0.34375782057983634,0.02147912797596728,0.29523198630661074,0.24926151328355017,0.041406194631800466,0.13476494761982222,0.40029982170468376,0.2144684525044351,0.14210206957783372,-1.0917902887031339,-0.9546232147156807,0.18608879624765973,-0.6709132420772674,-0.26698266720128466,-0.2240002219875363,-0.9582697396808069,-0.9255396403013031,0.8714457656168834,-0.33494424746472573,-0.3761890729547872,-0.4138582589253955,-0.3161555952798676,0.46439640281494693,-0.022852118527748606,-0.00819274930450341,0.024546489878196177,-0.4047007691410372,-0.41470678686685625,0.7901140578671245,0.00082870655179981,-0.01827869913676352
2010-02-08,0.09387758017493708,0.09502824030245402,0.3442758033910907,0.02750415990410078,0.29840962400072735,0.24809518972445121,0.042717437133505745,0.1360991172450089,0.4049695449303462,0.2164654304247801,0.1442223405896278,-1.0956997239961082,-0.938816081181368,0.18862406162980286,-0.6463309192856201,-0.25292743637137177,-0.22851520697224162,-0.9540353210585454,-0.9183775688997426,0.9011912978729474,-0.3262383396095433,-0.36634775022122884,-0.41601004577819534,-0.3060954101842207,0.4669348442249635,0.0,0.0012260505763555122,0.022100354940650022,-0.4022467689735216,-0.4095159536445108,0.8130842141769886,0.010906258560242757,-0.005624801529125122
2010-02-09,0.111047891007507,0.11182377534662427,0.37250216553908927,0.02750415990410078,0.29125991824542474,0.25314914476845923,0.042717437133505745,0.14067520080041251,0.41348525788622903,0.22233915628204923,0.14634268673999573,-1.0350893826468177,-0.8751343237037519,0.326777910102819,-0.6463309192856201,-0.2845517983755086,-0.20895071223229075,-0.9540353210585454,-0.8938122988286891,0.9554352866859378,-0.30063158874914553,-0.35650607872897344,-0.3826495919311932,-0.26556622340596986,0.6052617635238845,0.0,-0.019966311234087257,0.032700034514546845,-0.4022467689735216,-0.39171185580028517,0.8549726191710156,0.040547436465575744,0.007029544509782185
2010-02-10,0.11326354184350346,0.12063847648295803,0.3854501555902929,0.02750415990410078,0.2872879339583996,0.255740884877721,0.04390385430214269,0.14038903636553096,0.42062744312994516,0.22263284378899914,0.14634268673999573,-1.027268245639452,-0.8417126042690669,0.39015181022444484,-0.6463309192856201,-0.30212055900240103,-0.19891776075301523,-0.950204003094009,-0.8953484828914332,1.0009300818331615,-0.2993512459132654,-0.35650607872897344,-0.37834477076772743,-0.24429553046231547,0.668715054653116,0.0,-0.031739624849630325,0.03813570112768023,-0.4000263803522009,-0.39282523136182906,0.8901047037752146,0.04202950148760998,0.007029544509782185
2010-02-11,0.12035303061800806,0.12802347285411966,0.39632638073649545,0.02750415990410078,0.2908628287231313,0.2576847006201755,0.04434091252802533,0.14801599724270614,0.4279069484385001,0.2293288461022708,0.14634268673999573,-1.002242703655692,-0.8137117369763855,0.4433854629682299,-0.6463309192856201,-0.2863081927266669,-0.1913930058753926,-0.9487926032283982,-0.8544055342977765,1.0472995880115694,-0.27015974682680444,-0.35650607872897344,-0.3645704969431631,-0.22647484797161951,0.7220153953129318,0.0,-0.02114331978738855,0.04221247344585548,-0.3992084226074396,-0.36315113208736083,0.9259122595372096,0.07582021638394393,0.007029544509782185
2010-02-12,0.12024251693665305,0.12182941878147394,0.39037041010715207,0.02750415990410078,0.29125991824542474,0.25224206344753886,0.044216038749201714,0.1435353390206237,0.4339503395465212,0.22733174677328302,0.14842060106428615,-1.002632811442092,-0.8371970411491979,0.4142339818272433,-0.6463309192856201,-0.2845517983755086,-0.21246213795280536,-0.9491958603328584,-0.8784585433805256,1.0857952067993728,-0.2788661839679879,-0.3468613562551599,-0.364785215628355,-0.24142167602828102,0.6928273949509957,0.0,-0.019966311234087257,0.03079760933159585,-0.39944212482022856,-0.3805839600562229,0.9556394257277059,0.06574205169876572,0.019430655004976507
2010-02-17,0.12910439796899603,0.1204000498714339,0.40927428761769075,0.02750415990410078,0.3031760386548219,0.2572958692444322,0.044216038749201714,0.14372618968726592,0.43587314751804207,0.23878536529050012,0.15270362858436176,-0.971350813136723,-0.8426166198667456,0.506758956014489,-0.6463309192856201,-0.2318447754001682,-0.1928982209671803,-0.9491958603328584,-0.8774340214039175,1.0980432445898731,-0.22893366022627318,-0.3269815126562463,-0.3475673343645915,-0.2448708760315965,0.7854682788568369,0.0,0.015354126240623505,0.04139697588893859,-0.39944212482022856,-0.37984142030549634,0.9650976307487158,0.12354160727531567,0.044992006072015506
2010-02-18,0.13043397306134719,0.12361619861666465,0.41885572207577376,0.02750415990410078,0.29880675541010127,0.26092434377522816,0.04515260177952983,0.1445844784559273,0.440131190889573,0.24389538222105675,0.1569017817182003,-0.9666574793361458,-0.830422307279079,0.5536552594536476,-0.6463309192856201,-0.2511708567465477,-0.17885194033079663,-0.9461714007600598,-0.8728265672029942,1.1251664294843324,-0.2066563300251639,-0.30749561691688726,-0.3449840830223754,-0.23711001025034606,0.8324233311622617,0.0,0.0024031832866771943,0.049006989637296314,-0.3976893400909926,-0.3765020894058663,0.9860427525668019,0.14932880344662522,0.07004682199001881
2010-02-19,0.12378710081020694,0.1243309594023965,0.4198916461132784,0.02750415990410078,0.30119000462422896,0.2539266582728312,0.0447779610647569,0.13848253787058107,0.43875752300721416,0.2428969661060699,0.1569017817182003,-0.9901206070555661,-0.8277122285056561,0.5587255866802514,-0.6463309192856201,-0.2406293409872802,-0.205940859803041,-0.9473812346521344,-0.9055829224184818,1.116416342952592,-0.21100896638115496,-0.30749561691688726,-0.35789839058053935,-0.23538522605558765,0.8375000101896327,0.0,0.00946734527583158,0.03433071661182662,-0.3983904829959971,-0.4002428157072622,0.9792857426861689,0.14429039504844443,0.07004682199001881
2010-02-22,0.11514660829639528,0.12302051374141351,0.4128997514464305,0.02750415990410078,0.2876851491419342,0.24666979449530474,0.04452819412880754,0.1341927117209606,0.44260346601403733,0.2370232888122579,0.15567202088177182,-1.0206211149260884,-0.8326808992000307,0.5245037783126614,-0.6463309192856201,-0.30036360883024554,-0.23403309093047953,-0.948187811439749,-0.9286115093416507,1.140914501887529,-0.23661550552715224,-0.31320360104205935,-0.37468613277886964,-0.23854745320804518,0.803235330800326,0.0,-0.030562243825267864,0.019110867981713388,-0.3988579236882126,-0.41693317626948867,0.9982037615400651,0.11464946221380568,0.06270753959664108
2010-02-23,0.1083891822354755,0.11801782941927,0.3991749119333576,0.02750415990410078,0.29920392870655554,0.24032001203869863,0.044216038749201714,0.13114267113730266,0.43257685855775185,0.23244183654902537,0.15482387812799187,-1.0444744920832474,-0.8516490195309395,0.4573275907308699,-0.6463309192856201,-0.2494140918480579,-0.2586138963374036,-0.9491958603328584,-0.9449846960979885,1.0770463107555963,-0.25658853619527816,-0.3171402895680299,-0.38781523698834214,-0.2506193953493084,0.735974988934058,0.0,0.0035804401540192664,0.005793444534551063,-0.39944212482022856,-0.4287999222156331,0.9488833351681454,0.0915296154761163,0.05764577555643422
2010-02-24,0.10395796082033165,0.12123400869678544,0.3976211298396108,0.02750415990410078,0.2876851491419342,0.238246585837663,0.044091106835471766,0.13028412205011697,0.4324393515993238,0.233499111574045,0.15482387812799187,-1.0601164827953022,-0.8394545911774132,0.4497226087351722,-0.6463309192856201,-0.30036360883024554,-0.2666403895789557,-0.9495993051734007,-0.9495935477373053,1.076170409236449,-0.25197930198611035,-0.3171402895680299,-0.3964247233830405,-0.2428584558908177,0.728360479874659,0.0,-0.030562243825267864,0.001444839697403403,-0.3996759358329303,-0.4321402659325381,0.9482069446892776,0.09686504955543893,0.05764577555643422
2010-02-25,0.10384724649685373,0.11587363865892861,0.38596801364653494,0.02750415990410078,0.2948348967843173,0.24537390311965745,0.044216038749201714,0.13695753617293244,0.4349117201705829,0.23526116377055858,0.15270362858436176,-1.0605072988383946,-0.8597789085536295,0.3926864649935387,-0.6463309192856201,-0.268739061552443,-0.23904964920644958,-0.9491958603328584,-0.9137694159796227,1.0919190768836275,-0.24429756254243162,-0.3269815126562463,-0.3966398318988154,-0.25579352690186286,0.671252884685144,0.0,-0.009369757857804702,0.016392989958496102,-0.39944212482022856,-0.40617611633624345,0.9603684133230768,0.10575707208160168,0.044992006072015506
2010-02-26,0.11381751474513946,0.11875564207997955,0.38130687529031543,0.02750415990410078,0.28371316485490905,0.24019046554316664,0.04527751431495766,0.1342880626775605,0.440131190889573,0.2337927505175377,0.15482387812799187,-1.0253127489106026,-0.8488515375335125,0.3698725366948621,-0.6463309192856201,-0.317932369457138,-0.25911538709233606,-0.9457680184982115,-0.9280996476214589,1.1251664294843324,-0.25069917086463095,-0.3171402895680299,-0.37726844852768604,-0.24883898483814493,0.6484103764702621,0.0,-0.04233555744081093,0.005521746165530526,-0.39745556534492843,-0.41656219577048953,0.9860427525668019,0.09834686950677869,0.05764577555643422
2010-03-01,0.11448196119970588,0.12153914835046356,0.38596801364653494,0.02750415990410078,0.2904655716525162,0.25185323207179555,0.046089242323066396,0.13705290572371265,0.4449382809034713,0.2368470520263594,0.15482387812799187,-1.0229672860466918,-0.8382976271764909,0.3926864649935387,-0.6463309192856201,-0.2880653281724882,-0.21396735304459305,-0.9431466908724848,-0.9132574544424028,1.1557869703935706,-0.23738381708588033,-0.3171402895680299,-0.3759774855685694,-0.24212212555154322,0.671252884685144,0.0,-0.022320824968771403,0.029982111774678962,-0.39593641029520626,-0.40580506349315326,1.0096886098647293,0.11376010066523827,0.05764577555643422
2010-03-02,0.12101747707257443,0.117061955180957,0.38415536490217334,0.02750415990410078,0.28172717271139647,0.25587043137325294,0.046089242323066396,0.1341927117209606,0.4480971563521282,0.24283822860468,0.1560536926348302,-0.9998972407917813,-0.8552733012976867,0.3838144609198189,-0.6463309192856201,-0.32671674977058424,-0.1984162699980828,-0.9431466908724848,-0.9286115093416507,1.1759085979526824,-0.21126503494833077,-0.31143205632950294,-0.3632795339840465,-0.25292600871049176,0.6623697662987255,0.0,-0.04822221424858246,0.038407399496700766,-0.39593641029520626,-0.41693317626948867,1.0252269746269682,0.14399398204403785,0.06498537825786106
2010-03-03,0.12101747707257443,0.11452084471901317,0.3916651176252634,0.02750415990410078,0.29125991824542474,0.24731774018312835,0.045964339476789615,0.14134282484423472,0.44988278442900265,0.2421921160893902,0.1560536926348302,-0.9998972407917813,-0.8649081464952805,0.4205709240565028,-0.6463309192856201,-0.2845517983755086,-0.23152481179249468,-0.9435500418449861,-0.8902283684340935,1.1872828175779724,-0.21408178918726653,-0.31143205632950294,-0.3632795339840465,-0.2590579443865771,0.6991722757200602,0.0,-0.019966311234087257,0.02046980699332195,-0.39617016690795165,-0.38911434121047145,1.0340103979809872,0.14073343899556306,0.06498537825786106
2010-03-04,0.12046386532675984,0.11427881529788983,0.38260149963841844,0.02750415990410078,0.29125991824542474,0.250557383338181,0.04484042702162187,0.14086584693107146,0.44686113559838936,0.24642111906255434,0.15478146777007826,-1.0018514626585835,-0.865825822464393,0.3762090718487548,-0.6463309192856201,-0.2845517983755086,-0.2189837462478987,-0.9471795122318633,-0.8927888748393898,1.1680353058060613,-0.19564527577939664,-0.31733713894112975,-0.3643551545290382,-0.25964198387021015,0.6547548496540004,0.0,-0.019966311234087257,0.027264323184762785,-0.3982735774896462,-0.39097011183456004,1.0191470447160067,0.16207468517146462,0.057392668135940926
2010-03-05,0.12267951616275624,0.1191188541392306,0.3810479254696922,0.02750415990410078,0.2896711412854468,0.2556112957401563,0.04484042702162187,0.14420303744116708,0.45784912367873676,0.25640630004502196,0.16330508025006996,-0.994030325651218,-0.8474743868676158,0.3686051075414728,-0.6463309192856201,-0.2915792285167993,-0.19941941658061224,-0.9471795122318633,-0.8748742137178175,1.2380273670222495,-0.1521144662170814,-0.27777445058441536,-0.36005033336557263,-0.2479625203878737,0.6471413595579159,0.0,-0.02467558701749633,0.0378639133253585,-0.3982735774896462,-0.37798615609004493,1.0731964586832978,0.21246391563784459,0.10826207066469609
