Price,Adj Close,Close,High,Low,Open,Volume
Ticker,EQTL3.SA,EQTL3.SA,EQTL3.SA,EQTL3.SA,EQTL3.SA,EQTL3.SA
Date,,,,,,
2010-01-04,2.4836580753326416,3.530060052871704,3.659329891204834,3.530060052871704,3.5380148887634277,3360374
2010-01-05,2.503246784210205,3.5579030513763428,3.5976779460906982,3.482330083847046,3.5877349376678467,3511221
2010-01-06,2.4766616821289062,3.5201170444488525,3.579780101776123,3.5121610164642334,3.579780101776123,2148064
2010-01-07,2.448676586151123,3.4803409576416016,3.530060052871704,3.4803409576416016,3.530060052871704,826642
2010-01-08,2.4850568771362305,3.5320489406585693,3.540004014968872,3.460453987121582,3.4982399940490723,2579990
2010-01-11,2.4794604778289795,3.5240941047668457,3.5579030513763428,3.5002288818359375,3.5579030513763428,1387291
2010-01-12,2.46406888961792,3.502218008041382,3.540004014968872,3.458465099334717,3.530060052871704,1572331
2010-01-13,2.4318859577178955,3.4564759731292725,3.530060052871704,3.4564759731292725,3.530060052871704,1066992
2010-01-14,2.3647220134735107,3.3610150814056396,3.472385883331299,3.3610150814056396,3.4564759731292725,1165546
2010-01-15,2.346531867980957,3.335160970687866,3.418689012527466,3.311295986175537,3.3689699172973633,1659319
2010-01-18,2.3591253757476807,3.353060007095337,3.3809030055999756,3.34112811088562,3.3610150814056396,1281196
2010-01-19,2.370319128036499,3.3689699172973633,3.3809030055999756,3.3510708808898926,3.3789141178131104,2985770
2010-01-20,2.3507301807403564,3.34112811088562,3.3789141178131104,3.2695319652557373,3.3789141178131104,3407136
2010-01-21,2.30875301361084,3.2814650535583496,3.3590259552001953,3.221801996231079,3.321239948272705,4761745
2010-01-22,2.3227450847625732,3.301352024078369,3.3232290744781494,3.2615768909454346,3.291408061981201,4456530
2010-01-26,2.3367371559143066,3.321239948272705,3.4127230644226074,3.2476561069488525,3.2476561069488525,1828268
2010-01-27,2.3787145614624023,3.3809030055999756,3.3809030055999756,3.2933969497680664,3.3809030055999756,317282
2010-01-28,2.3353378772735596,3.31925106048584,3.420677900314331,3.27748703956604,3.4007909297943115,1465229
2010-01-29,2.3787145614624023,3.3809030055999756,3.3809030055999756,3.321239948272705,3.34112811088562,3614300
2010-02-01,2.392707109451294,3.4007909297943115,3.430622100830078,3.355048894882202,3.4007909297943115,2447245
2010-02-02,2.420691967010498,3.440566062927246,3.440566062927246,3.4027791023254395,3.420677900314331,1011179
2010-02-03,2.420691967010498,3.440566062927246,3.4544870853424072,3.4027791023254395,3.440566062927246,490756
2010-02-04,2.391307830810547,3.3988020420074463,3.464431047439575,3.3510708808898926,3.464431047439575,469637
2010-02-05,2.371717929840088,3.3709590435028076,3.3888580799102783,3.34112811088562,3.363003969192505,1085597
2010-02-08,2.4011025428771973,3.4127230644226074,3.420677900314331,3.3709590435028076,3.3908469676971436,118666
2010-02-09,2.4011025428771973,3.4127230644226074,3.458465099334717,3.410733938217163,3.410733938217163,933744
2010-02-10,2.4276888370513916,3.450510025024414,3.458465099334717,3.4346001148223877,3.458465099334717,1064478
2010-02-11,2.4374828338623047,3.464431047439575,3.464431047439575,3.418689012527466,3.450510025024414,543552
2010-02-12,2.4346842765808105,3.460453987121582,3.460453987121582,3.420677900314331,3.420677900314331,265491
2010-02-17,2.4346842765808105,3.460453987121582,3.4982399940490723,3.420677900314331,3.4803409576416016,1224376
2010-02-18,2.4556732177734375,3.4902849197387695,3.4902849197387695,3.458465099334717,3.474375009536743,1174597
2010-02-19,2.447277307510376,3.4783520698547363,3.4902849197387695,3.458465099334717,3.464431047439575,72909
2010-02-22,2.441680431365967,3.4703969955444336,3.5002288818359375,3.460453987121582,3.5002288818359375,1172586
2010-02-23,2.4346842765808105,3.460453987121582,3.4803409576416016,3.430622100830078,3.4803409576416016,1281698
2010-02-24,2.4318859577178955,3.4564759731292725,3.5101730823516846,3.4425549507141113,3.460453987121582,963411
2010-02-25,2.4346842765808105,3.460453987121582,3.4803409576416016,3.420677900314331,3.4425549507141113,705965
2010-02-26,2.4584717750549316,3.494262933731079,3.4982399940490723,3.464431047439575,3.4803409576416016,346948
2010-03-01,2.4766616821289062,3.5201170444488525,3.5201170444488525,3.4803409576416016,3.4803409576416016,483214
2010-03-02,2.4766616821289062,3.5201170444488525,3.5340380668640137,3.5101730823516846,3.5320489406585693,338903
2010-03-03,2.473863124847412,3.516139030456543,3.540004014968872,3.460453987121582,3.540004014968872,327841
2010-03-04,2.448676586151123,3.4803409576416016,3.5280721187591553,3.4664199352264404,3.5280721187591553,234818
2010-03-05,2.448676586151123,3.4803409576416016,3.5280721187591553,3.4783520698547363,3.5280721187591553,207666
2010-03-08,2.420691967010498,3.440566062927246,3.4803409576416016,3.4346001148223877,3.4803409576416016,685852
2010-03-09,2.420691967010498,3.440566062927246,3.4564759731292725,3.4246559143066406,3.44454288482666,893518
2010-03-10,2.399703025817871,3.410733938217163,3.450510025024414,3.4007909297943115,3.450510025024414,401756
2010-03-11,2.399703025817871,3.410733938217163,3.418689012527466,3.386868953704834,3.418689012527466,881450
2010-03-12,2.3577253818511963,3.3510708808898926,3.420677900314331,3.34112811088562,3.420677900314331,5782478
2010-03-15,2.3507301807403564,3.34112811088562,3.3610150814056396,3.331183910369873,3.3610150814056396,1628144
2010-03-16,2.3633227348327637,3.3590259552001953,3.410733938217163,3.345104932785034,3.410733938217163,331361
2010-03-17,2.3647220134735107,3.3610150814056396,3.3809030055999756,3.3490829467773438,3.3809030055999756,361530
2010-03-18,2.3507301807403564,3.34112811088562,3.3789141178131104,3.331183910369873,3.3789141178131104,262977
2010-03-19,2.3325395584106445,3.3152740001678467,3.3809030055999756,3.3152740001678467,3.3809030055999756,1739268
2010-03-22,2.3227450847625732,3.301352024078369,3.321239948272705,3.2834529876708984,3.321239948272705,828654
2010-03-23,2.343733310699463,3.331183910369873,3.374937057495117,3.309307098388672,3.374937057495117,689874
2010-03-24,2.3367371559143066,3.321239948272705,3.3610150814056396,3.3132851123809814,3.3590259552001953,945309
2010-03-25,2.34513258934021,3.333172082901001,3.3709590435028076,3.3132851123809814,3.3610150814056396,2748437
2010-03-26,2.3353378772735596,3.31925106048584,3.3590259552001953,3.309307098388672,3.3590259552001953,1132862
2010-03-29,2.217801809310913,3.1521949768066406,3.2894198894500732,3.1422510147094727,3.2814650535583496,3077786
2010-03-30,2.2136037349700928,3.146228075027466,3.180037021636963,3.1422510147094727,3.1661159992218018,1450647
2010-03-31,2.188417434692383,3.110430955886841,3.1521949768066406,3.0845770835876465,3.144239902496338,1804133
2010-04-01,2.168827533721924,3.082587957382202,3.1323070526123047,3.068666934967041,3.102475881576538,939778
2010-04-05,2.1548354625701904,3.062700033187866,3.110430955886841,3.0547449588775635,3.0845770835876465,716021
2010-04-06,2.1380443572998047,3.038835048675537,3.082587957382202,2.983150005340576,3.082587957382202,3660057
2010-04-07,2.100264310836792,2.985137939453125,3.0109920501708984,2.975193977355957,3.0030369758605957,5866449
2010-04-08,2.1268503665924072,3.0229249000549316,3.100486993789673,3.0109920501708984,3.0109920501708984,2207
2010-04-09,2.161831855773926,3.072643995285034,3.0965089797973633,3.0527560710906982,3.0965089797973633,2350200
2010-04-12,2.1562347412109375,3.0646889209747314,3.066678047180176,3.0328691005706787,3.0527560710906982,1140405
2010-04-13,2.1590335369110107,3.068666934967041,3.072643995285034,3.0368459224700928,3.072643995285034,908100
2010-04-14,2.1898159980773926,3.1124188899993896,3.1124188899993896,3.0428130626678467,3.082587957382202,858320
2010-04-15,2.2108054161071777,3.1422510147094727,3.1422510147094727,3.0984981060028076,3.1203739643096924,178502
2010-04-16,2.2010107040405273,3.1283299922943115,3.138273000717163,3.082587957382202,3.1223630905151367,115649
2010-04-19,2.196812868118286,3.1223630905151367,3.1362850666046143,3.0428130626678467,3.102475881576538,675795
2010-04-20,2.1548354625701904,3.062700033187866,3.1402618885040283,3.0448009967803955,3.138273000717163,711999
2010-04-22,2.1898159980773926,3.1124188899993896,3.1124188899993896,3.0229249000549316,3.090543031692505,1106213
2010-04-23,2.2066080570220947,3.1362850666046143,3.1422510147094727,3.058722972869873,3.1124188899993896,276553
2010-04-26,2.2765696048736572,3.2357230186462402,3.2357230186462402,3.1223630905151367,3.1223630905151367,1434054
2010-04-27,2.2317941188812256,3.17208194732666,3.2317450046539307,3.17208194732666,3.2257790565490723,5038801
2010-04-28,2.202409505844116,3.1303179264068604,3.1621389389038086,3.100486993789673,3.1621389389038086,2671002
2010-04-29,2.217801809310913,3.1521949768066406,3.182025909423828,3.062700033187866,3.066678047180176,472654
2010-04-30,2.236959934234619,3.102475881576538,3.1124188899993896,2.9930930137634277,3.1124188899993896,3845096
2010-05-03,2.265639066696167,3.1422510147094727,3.1422510147094727,3.082587957382202,3.082587957382202,643
2010-05-04,2.2512991428375244,3.1223630905151367,3.156172037124634,3.0428130626678467,3.156172037124634,379632
2010-05-05,2.234091281890869,3.0984981060028076,3.1303179264068604,3.062700033187866,3.1303179264068604,362536
2010-05-06,2.185337781906128,3.0308799743652344,3.1203739643096924,2.9453630447387695,3.0348570346832275,459581
2010-05-07,2.165262222290039,3.0030369758605957,3.0786099433898926,2.973206043243408,3.026901960372925,744179
2010-05-10,2.201111078262329,3.0527560710906982,3.1323070526123047,2.9771831035614014,3.1323070526123047,251412
