Price,Adj Close,Close,High,Low,Open,Volume
Ticker,TEND3.SA,TEND3.SA,TEND3.SA,TEND3.SA,TEND3.SA,TEND3.SA
Date,,,,,,
2010-01-04,5.135383605957031,5.559999942779541,5.599999904632568,5.480000019073486,5.570000171661377,1009000
2010-01-05,5.089202880859375,5.510000228881836,5.599999904632568,5.46999979019165,5.559999942779541,1073800
2010-01-06,5.089202880859375,5.510000228881836,5.630000114440918,5.489999771118164,5.5,2033100
2010-01-07,5.061492919921875,5.480000019073486,5.579999923706055,5.429999828338623,5.519999980926514,1070800
2010-01-08,4.950658321380615,5.360000133514404,5.519999980926514,5.349999904632568,5.480000019073486,1015000
2010-01-11,4.89523983001709,5.300000190734863,5.440000057220459,5.25,5.400000095367432,1734300
2010-01-12,4.987603664398193,5.400000095367432,5.420000076293945,5.21999979019165,5.289999961853027,1629300
2010-01-13,4.913712024688721,5.320000171661377,5.449999809265137,5.309999942779541,5.400000095367432,948400
2010-01-14,4.959893703460693,5.369999885559082,5.489999771118164,5.300000190734863,5.369999885559082,1308100
2010-01-15,4.959893703460693,5.369999885559082,5.369999885559082,5.260000228881836,5.369999885559082,717600
2010-01-18,4.913712024688721,5.320000171661377,5.46999979019165,5.320000171661377,5.340000152587891,2059400
2010-01-19,4.941420555114746,5.349999904632568,5.380000114440918,5.300000190734863,5.360000133514404,598000
2010-01-20,4.756695747375488,5.150000095367432,5.300000190734863,5.099999904632568,5.300000190734863,1148600
2010-01-21,4.5627336502075195,4.940000057220459,5.190000057220459,4.940000057220459,5.150000095367432,3398800
2010-01-22,4.673569202423096,5.059999942779541,5.130000114440918,4.849999904632568,4.909999847412109,879600
2010-01-26,4.645859718322754,5.03000020980835,5.099999904632568,4.880000114440918,4.960000038146973,1747100
2010-01-27,4.618151664733887,5.0,5.139999866485596,4.949999809265137,4.949999809265137,1171900
2010-01-28,4.608914852142334,4.989999771118164,5.130000114440918,4.920000076293945,5.130000114440918,917600
2010-01-29,4.599678039550781,4.980000019073486,5.079999923706055,4.909999847412109,4.989999771118164,1834800
2010-02-01,4.747459411621094,5.139999866485596,5.150000095367432,4.96999979019165,4.989999771118164,941100
2010-02-02,4.89523983001709,5.300000190734863,5.300000190734863,5.150000095367432,5.150000095367432,613800
2010-02-03,4.8675312995910645,5.269999980926514,5.309999942779541,5.190000057220459,5.309999942779541,275800
2010-02-04,4.5627336502075195,4.940000057220459,5.260000228881836,4.940000057220459,5.260000228881836,1669200
2010-02-05,4.387243747711182,4.75,4.920000076293945,4.659999847412109,4.75,916900
2010-02-08,4.5904412269592285,4.96999979019165,5.0,4.760000228881836,4.849999904632568,955400
2010-02-09,4.5904412269592285,4.96999979019165,4.96999979019165,4.96999979019165,4.96999979019165,0
2010-02-10,4.5904412269592285,4.96999979019165,4.96999979019165,4.96999979019165,4.96999979019165,0
2010-02-11,4.5904412269592285,4.96999979019165,4.96999979019165,4.96999979019165,4.96999979019165,0
2010-02-12,4.5904412269592285,4.96999979019165,4.96999979019165,4.96999979019165,4.96999979019165,0
2010-02-17,4.5904412269592285,4.96999979019165,4.96999979019165,4.96999979019165,4.96999979019165,0
2010-02-18,4.5904412269592285,4.96999979019165,4.96999979019165,4.96999979019165,4.96999979019165,0
2010-02-19,4.5904412269592285,4.96999979019165,4.96999979019165,4.96999979019165,4.96999979019165,0
2010-02-22,4.5904412269592285,4.96999979019165,4.96999979019165,4.96999979019165,4.96999979019165,0
2010-02-23,4.5904412269592285,4.96999979019165,4.96999979019165,4.96999979019165,4.96999979019165,0
2010-02-24,4.5904412269592285,4.96999979019165,4.96999979019165,4.96999979019165,4.96999979019165,0
2010-02-25,4.5904412269592285,4.96999979019165,4.96999979019165,4.96999979019165,4.96999979019165,0
2010-02-26,4.5904412269592285,4.96999979019165,4.96999979019165,4.96999979019165,4.96999979019165,0
2010-03-01,4.5904412269592285,4.96999979019165,4.96999979019165,4.96999979019165,4.96999979019165,0
2010-03-02,4.5904412269592285,4.96999979019165,4.96999979019165,4.96999979019165,4.96999979019165,0
2010-03-03,4.5904412269592285,4.96999979019165,4.96999979019165,4.96999979019165,4.96999979019165,0
2010-03-04,4.5904412269592285,4.96999979019165,4.96999979019165,4.96999979019165,4.96999979019165,0
